file_name,speaker,vocab
left/28612180_nohash_1.wav,28612180,left
left/28612180_nohash_2.wav,28612180,left
left/28ce0c58_nohash_0.wav,28ce0c58,left
left/28ce0c58_nohash_1.wav,28ce0c58,left
left/28ce0c58_nohash_2.wav,28ce0c58,left
left/28ce0c58_nohash_3.wav,28ce0c58,left
left/28e47b1a_nohash_0.wav,28e47b1a,left
left/28e47b1a_nohash_1.wav,28e47b1a,left
left/28e47b1a_nohash_2.wav,28e47b1a,left
left/28e47b1a_nohash_3.wav,28e47b1a,left
left/28e47b1a_nohash_4.wav,28e47b1a,left
left/28ed6bc9_nohash_0.wav,28ed6bc9,left
left/28ed6bc9_nohash_1.wav,28ed6bc9,left
left/28ed6bc9_nohash_2.wav,28ed6bc9,left
left/28ed6bc9_nohash_3.wav,28ed6bc9,left
left/28ed6bc9_nohash_4.wav,28ed6bc9,left
left/29229c21_nohash_0.wav,29229c21,left
left/29229c21_nohash_1.wav,29229c21,left
left/29229c21_nohash_2.wav,29229c21,left
left/29229c21_nohash_3.wav,29229c21,left
left/29229c21_nohash_4.wav,29229c21,left
left/2927c601_nohash_0.wav,2927c601,left
left/2927c601_nohash_1.wav,2927c601,left
left/2927c601_nohash_2.wav,2927c601,left
left/2927c601_nohash_3.wav,2927c601,left
left/2927c601_nohash_4.wav,2927c601,left
left/29dce108_nohash_0.wav,29dce108,left
left/29dce108_nohash_1.wav,29dce108,left
left/29dce108_nohash_2.wav,29dce108,left
left/29dce108_nohash_3.wav,29dce108,left
left/29dce108_nohash_4.wav,29dce108,left
left/29fb33da_nohash_0.wav,29fb33da,left
left/29fb33da_nohash_1.wav,29fb33da,left
left/29fb33da_nohash_2.wav,29fb33da,left
left/29fb33da_nohash_3.wav,29fb33da,left
left/29fb33da_nohash_4.wav,29fb33da,left
left/2a0b413e_nohash_0.wav,2a0b413e,left
left/2a0b413e_nohash_1.wav,2a0b413e,left
left/2a1f4853_nohash_0.wav,2a1f4853,left
left/2a1f4853_nohash_1.wav,2a1f4853,left
left/2a1f4853_nohash_2.wav,2a1f4853,left
left/2a1f4853_nohash_3.wav,2a1f4853,left
left/2a1f4853_nohash_4.wav,2a1f4853,left
left/2aca1e72_nohash_0.wav,2aca1e72,left
left/2aca1e72_nohash_1.wav,2aca1e72,left
left/2aca1e72_nohash_2.wav,2aca1e72,left
left/2aca1e72_nohash_3.wav,2aca1e72,left
left/2aca1e72_nohash_4.wav,2aca1e72,left
left/2aca1e72_nohash_5.wav,2aca1e72,left
left/2aca1e72_nohash_6.wav,2aca1e72,left
left/2aca1e72_nohash_7.wav,2aca1e72,left
left/2ad772d6_nohash_0.wav,2ad772d6,left
left/2aec99ec_nohash_0.wav,2aec99ec,left
left/2b3f509b_nohash_0.wav,2b3f509b,left
left/2b3f509b_nohash_1.wav,2b3f509b,left
left/2b42e7a2_nohash_0.wav,2b42e7a2,left
left/2b42e7a2_nohash_1.wav,2b42e7a2,left
left/2b42e7a2_nohash_2.wav,2b42e7a2,left
left/2b42e7a2_nohash_3.wav,2b42e7a2,left
left/2b42e7a2_nohash_4.wav,2b42e7a2,left
left/2b5e346d_nohash_0.wav,2b5e346d,left
left/2b5e346d_nohash_1.wav,2b5e346d,left
left/2b5e346d_nohash_2.wav,2b5e346d,left
left/2b5e346d_nohash_3.wav,2b5e346d,left
left/2b5e346d_nohash_4.wav,2b5e346d,left
left/2b715941_nohash_0.wav,2b715941,left
left/2b715941_nohash_1.wav,2b715941,left
left/2bd2cad5_nohash_0.wav,2bd2cad5,left
left/2bdbe5f7_nohash_0.wav,2bdbe5f7,left
left/2bdbe5f7_nohash_1.wav,2bdbe5f7,left
left/2bdbe5f7_nohash_2.wav,2bdbe5f7,left
left/2bdbe5f7_nohash_3.wav,2bdbe5f7,left
left/2bdbe5f7_nohash_4.wav,2bdbe5f7,left
left/2be08ce4_nohash_0.wav,2be08ce4,left
left/2bfe70ef_nohash_0.wav,2bfe70ef,left
left/2c7c33e8_nohash_0.wav,2c7c33e8,left
left/2cf28b70_nohash_0.wav,2cf28b70,left
left/2da58b32_nohash_0.wav,2da58b32,left
left/2da58b32_nohash_1.wav,2da58b32,left
left/2da58b32_nohash_2.wav,2da58b32,left
left/2da58b32_nohash_3.wav,2da58b32,left
left/2dc4f05d_nohash_0.wav,2dc4f05d,left
left/2dc4f05d_nohash_1.wav,2dc4f05d,left
left/2dc4f05d_nohash_2.wav,2dc4f05d,left
left/2dc4f05d_nohash_3.wav,2dc4f05d,left
left/2dc4f05d_nohash_4.wav,2dc4f05d,left
left/2dce72b3_nohash_0.wav,2dce72b3,left
left/2df590cd_nohash_0.wav,2df590cd,left
left/2e75d37a_nohash_0.wav,2e75d37a,left
left/2e75d37a_nohash_1.wav,2e75d37a,left
left/2e75d37a_nohash_2.wav,2e75d37a,left
left/2e75d37a_nohash_3.wav,2e75d37a,left
left/2f0ce4d9_nohash_0.wav,2f0ce4d9,left
left/2f0ce4d9_nohash_1.wav,2f0ce4d9,left
left/2f0ce4d9_nohash_2.wav,2f0ce4d9,left
left/2f0ce4d9_nohash_3.wav,2f0ce4d9,left
left/2f0ce4d9_nohash_4.wav,2f0ce4d9,left
left/2f666bb2_nohash_0.wav,2f666bb2,left
left/2f666bb2_nohash_1.wav,2f666bb2,left
left/2f813234_nohash_0.wav,2f813234,left
left/2f813234_nohash_1.wav,2f813234,left
left/2fcb6397_nohash_0.wav,2fcb6397,left
left/2fcb6397_nohash_1.wav,2fcb6397,left
left/2fcb6397_nohash_2.wav,2fcb6397,left
left/2fcb6397_nohash_3.wav,2fcb6397,left
left/2fcb6397_nohash_4.wav,2fcb6397,left
left/2fee065a_nohash_0.wav,2fee065a,left
left/2fee065a_nohash_1.wav,2fee065a,left
left/2fee065a_nohash_2.wav,2fee065a,left
left/2fee065a_nohash_3.wav,2fee065a,left
left/30060aba_nohash_0.wav,30060aba,left
left/30060aba_nohash_1.wav,30060aba,left
left/30060aba_nohash_2.wav,30060aba,left
left/30060aba_nohash_3.wav,30060aba,left
left/30060aba_nohash_4.wav,30060aba,left
left/30065f33_nohash_0.wav,30065f33,left
left/305776dd_nohash_0.wav,305776dd,left
left/305776dd_nohash_1.wav,305776dd,left
left/30802c5d_nohash_0.wav,30802c5d,left
left/30a09789_nohash_0.wav,30a09789,left
left/30aabd44_nohash_0.wav,30aabd44,left
left/30f31e42_nohash_0.wav,30f31e42,left
left/30f31e42_nohash_1.wav,30f31e42,left
left/3102f006_nohash_0.wav,3102f006,left
left/3102f006_nohash_1.wav,3102f006,left
left/3102f006_nohash_2.wav,3102f006,left
left/3102f006_nohash_3.wav,3102f006,left
left/3102f006_nohash_4.wav,3102f006,left
left/3108acca_nohash_0.wav,3108acca,left
left/3108acca_nohash_1.wav,3108acca,left
left/3108acca_nohash_2.wav,3108acca,left
left/3108acca_nohash_3.wav,3108acca,left
left/311fde72_nohash_0.wav,311fde72,left
left/31267b59_nohash_0.wav,31267b59,left
left/31270cb2_nohash_0.wav,31270cb2,left
left/31270cb2_nohash_1.wav,31270cb2,left
left/3143fdff_nohash_0.wav,3143fdff,left
left/31583d30_nohash_0.wav,31583d30,left
left/31601aad_nohash_0.wav,31601aad,left
left/31601aad_nohash_1.wav,31601aad,left
left/31d31fa0_nohash_0.wav,31d31fa0,left
left/31db232b_nohash_0.wav,31db232b,left
left/31db232b_nohash_1.wav,31db232b,left
left/31db232b_nohash_2.wav,31db232b,left
left/31db232b_nohash_3.wav,31db232b,left
left/31fd5cf5_nohash_0.wav,31fd5cf5,left
left/321aba74_nohash_0.wav,321aba74,left
left/321aba74_nohash_1.wav,321aba74,left
left/321aba74_nohash_2.wav,321aba74,left
left/321aba74_nohash_3.wav,321aba74,left
left/321aba74_nohash_4.wav,321aba74,left
left/322d17d3_nohash_0.wav,322d17d3,left
left/322d17d3_nohash_1.wav,322d17d3,left
left/322d17d3_nohash_2.wav,322d17d3,left
left/322d17d3_nohash_3.wav,322d17d3,left
left/322d17d3_nohash_4.wav,322d17d3,left
left/324210dd_nohash_0.wav,324210dd,left
left/324210dd_nohash_1.wav,324210dd,left
left/324210dd_nohash_2.wav,324210dd,left
left/324210dd_nohash_3.wav,324210dd,left
left/324210dd_nohash_4.wav,324210dd,left
left/325a0c39_nohash_0.wav,325a0c39,left
left/325a0c39_nohash_1.wav,325a0c39,left
left/3291330e_nohash_0.wav,3291330e,left
left/3291330e_nohash_1.wav,3291330e,left
left/3291330e_nohash_2.wav,3291330e,left
left/3291330e_nohash_3.wav,3291330e,left
left/3291330e_nohash_4.wav,3291330e,left
left/33246bc2_nohash_0.wav,33246bc2,left
left/332d33b1_nohash_0.wav,332d33b1,left
left/332d33b1_nohash_1.wav,332d33b1,left
left/332d33b1_nohash_2.wav,332d33b1,left
left/333784b7_nohash_0.wav,333784b7,left
left/333784b7_nohash_1.wav,333784b7,left
left/333784b7_nohash_2.wav,333784b7,left
left/333784b7_nohash_3.wav,333784b7,left
left/333784b7_nohash_4.wav,333784b7,left
left/333d7ddb_nohash_0.wav,333d7ddb,left
left/333d7ddb_nohash_1.wav,333d7ddb,left
left/333d7ddb_nohash_2.wav,333d7ddb,left
left/333d7ddb_nohash_3.wav,333d7ddb,left
left/333d7ddb_nohash_4.wav,333d7ddb,left
left/3367cff6_nohash_0.wav,3367cff6,left
left/338dacf5_nohash_0.wav,338dacf5,left
left/338dacf5_nohash_1.wav,338dacf5,left
left/33903159_nohash_0.wav,33903159,left
left/33903159_nohash_1.wav,33903159,left
left/33903159_nohash_2.wav,33903159,left
left/33903159_nohash_3.wav,33903159,left
left/339f2c5c_nohash_0.wav,339f2c5c,left
left/3402e488_nohash_0.wav,3402e488,left
left/3402e488_nohash_1.wav,3402e488,left
left/3402e488_nohash_2.wav,3402e488,left
left/3411cf4b_nohash_0.wav,3411cf4b,left
left/3411cf4b_nohash_1.wav,3411cf4b,left
left/34263ab3_nohash_0.wav,34263ab3,left
left/3477fab6_nohash_0.wav,3477fab6,left
left/34d5aa5a_nohash_0.wav,34d5aa5a,left
left/34e8c726_nohash_0.wav,34e8c726,left
left/352ffbe3_nohash_0.wav,352ffbe3,left
left/3589bc72_nohash_0.wav,3589bc72,left
left/3589bc72_nohash_1.wav,3589bc72,left
left/3589bc72_nohash_2.wav,3589bc72,left
left/3589bc72_nohash_3.wav,3589bc72,left
left/3589bc72_nohash_4.wav,3589bc72,left
left/35c29afe_nohash_0.wav,35c29afe,left
left/35d1b6ee_nohash_0.wav,35d1b6ee,left
left/35d1b6ee_nohash_1.wav,35d1b6ee,left
left/35d1b6ee_nohash_2.wav,35d1b6ee,left
left/35d1b6ee_nohash_3.wav,35d1b6ee,left
left/35d1b6ee_nohash_4.wav,35d1b6ee,left
left/36050ef3_nohash_0.wav,36050ef3,left
left/36050ef3_nohash_1.wav,36050ef3,left
left/36050ef3_nohash_2.wav,36050ef3,left
left/36050ef3_nohash_3.wav,36050ef3,left
left/363c6bad_nohash_0.wav,363c6bad,left
left/363c6bad_nohash_1.wav,363c6bad,left
left/363c6bad_nohash_2.wav,363c6bad,left
left/363c6bad_nohash_3.wav,363c6bad,left
left/365531e2_nohash_0.wav,365531e2,left
left/365908bd_nohash_0.wav,365908bd,left
left/365908bd_nohash_1.wav,365908bd,left
left/365908bd_nohash_2.wav,365908bd,left
left/3777c08e_nohash_0.wav,3777c08e,left
left/3777c08e_nohash_1.wav,3777c08e,left
left/37b03ab1_nohash_0.wav,37b03ab1,left
left/37bd115d_nohash_0.wav,37bd115d,left
left/37e8db82_nohash_0.wav,37e8db82,left
left/3824c00e_nohash_0.wav,3824c00e,left
left/3824c00e_nohash_1.wav,3824c00e,left
left/3824c00e_nohash_2.wav,3824c00e,left
left/3847619e_nohash_0.wav,3847619e,left
left/3852fca2_nohash_0.wav,3852fca2,left
left/38c388bc_nohash_0.wav,38c388bc,left
left/38d78313_nohash_0.wav,38d78313,left
left/38d78313_nohash_1.wav,38d78313,left
left/38d78313_nohash_2.wav,38d78313,left
left/38d78313_nohash_3.wav,38d78313,left
left/38d78313_nohash_4.wav,38d78313,left
left/39833acb_nohash_0.wav,39833acb,left
left/39833acb_nohash_1.wav,39833acb,left
left/39833acb_nohash_2.wav,39833acb,left
left/39833acb_nohash_3.wav,39833acb,left
left/3983ba0d_nohash_0.wav,3983ba0d,left
left/3983ba0d_nohash_1.wav,3983ba0d,left
left/39999a0f_nohash_0.wav,39999a0f,left
left/39a12648_nohash_0.wav,39a12648,left
left/39a12648_nohash_1.wav,39a12648,left
left/39a12648_nohash_2.wav,39a12648,left
left/39a12648_nohash_3.wav,39a12648,left
left/39b5fdab_nohash_0.wav,39b5fdab,left
left/39c13eed_nohash_0.wav,39c13eed,left
left/39ec87ac_nohash_0.wav,39ec87ac,left
left/3a182c98_nohash_0.wav,3a182c98,left
left/3a3ee7ed_nohash_0.wav,3a3ee7ed,left
left/3a3ee7ed_nohash_1.wav,3a3ee7ed,left
left/3a3ee7ed_nohash_2.wav,3a3ee7ed,left
left/3a3ee7ed_nohash_3.wav,3a3ee7ed,left
left/3a3ee7ed_nohash_4.wav,3a3ee7ed,left
left/3a53b856_nohash_0.wav,3a53b856,left
left/3a69f765_nohash_0.wav,3a69f765,left
left/3a69f765_nohash_1.wav,3a69f765,left
left/3a69f765_nohash_2.wav,3a69f765,left
left/3a69f765_nohash_3.wav,3a69f765,left
left/3a69f765_nohash_4.wav,3a69f765,left
left/3a789a0d_nohash_0.wav,3a789a0d,left
left/3a789a0d_nohash_1.wav,3a789a0d,left
left/3a7d8872_nohash_0.wav,3a7d8872,left
left/3ae5c04f_nohash_0.wav,3ae5c04f,left
left/3ae5c04f_nohash_1.wav,3ae5c04f,left
left/3b195250_nohash_0.wav,3b195250,left
left/3b195250_nohash_1.wav,3b195250,left
left/3b195250_nohash_2.wav,3b195250,left
left/3b195250_nohash_3.wav,3b195250,left
left/3b195250_nohash_4.wav,3b195250,left
left/3b3d2f59_nohash_0.wav,3b3d2f59,left
left/3b3d2f59_nohash_1.wav,3b3d2f59,left
left/3b3d2f59_nohash_2.wav,3b3d2f59,left
left/3b8406c0_nohash_0.wav,3b8406c0,left
left/3b8406c0_nohash_1.wav,3b8406c0,left
left/3bb68054_nohash_0.wav,3bb68054,left
left/3bb68054_nohash_1.wav,3bb68054,left
left/3bb68054_nohash_2.wav,3bb68054,left
left/3bb68054_nohash_3.wav,3bb68054,left
left/3bb68054_nohash_4.wav,3bb68054,left
left/3bc21161_nohash_0.wav,3bc21161,left
left/3bc21161_nohash_1.wav,3bc21161,left
left/3bc21161_nohash_2.wav,3bc21161,left
left/3bc21161_nohash_3.wav,3bc21161,left
left/3bfd30e6_nohash_0.wav,3bfd30e6,left
left/3bfd30e6_nohash_1.wav,3bfd30e6,left
left/3bfd30e6_nohash_2.wav,3bfd30e6,left
left/3bfd30e6_nohash_3.wav,3bfd30e6,left
left/3c1e12cf_nohash_0.wav,3c1e12cf,left
left/3c1e12cf_nohash_1.wav,3c1e12cf,left
left/3c1e12cf_nohash_2.wav,3c1e12cf,left
left/3c257192_nohash_0.wav,3c257192,left
left/3c257192_nohash_1.wav,3c257192,left
left/3c257192_nohash_2.wav,3c257192,left
left/3c257192_nohash_3.wav,3c257192,left
left/3c257192_nohash_4.wav,3c257192,left
left/3c8dc702_nohash_0.wav,3c8dc702,left
left/3c8dc702_nohash_1.wav,3c8dc702,left
left/3c8dc702_nohash_2.wav,3c8dc702,left
left/3cdecb0b_nohash_0.wav,3cdecb0b,left
left/3cdecb0b_nohash_1.wav,3cdecb0b,left
left/3ce4910e_nohash_0.wav,3ce4910e,left
left/3ce4910e_nohash_1.wav,3ce4910e,left
left/3ce4910e_nohash_2.wav,3ce4910e,left
left/3d3ddaf8_nohash_0.wav,3d3ddaf8,left
left/3d3ddaf8_nohash_1.wav,3d3ddaf8,left
left/3d3ddaf8_nohash_2.wav,3d3ddaf8,left
left/3d3ddaf8_nohash_3.wav,3d3ddaf8,left
left/3d53244b_nohash_0.wav,3d53244b,left
left/3d53244b_nohash_1.wav,3d53244b,left
left/3d53244b_nohash_2.wav,3d53244b,left
left/3d53244b_nohash_3.wav,3d53244b,left
left/3d53244b_nohash_4.wav,3d53244b,left
left/3d6bee47_nohash_0.wav,3d6bee47,left
left/3d794813_nohash_0.wav,3d794813,left
left/3d794813_nohash_1.wav,3d794813,left
left/3d794813_nohash_2.wav,3d794813,left
left/3d794813_nohash_3.wav,3d794813,left
left/3d794813_nohash_4.wav,3d794813,left
left/3d9200b9_nohash_0.wav,3d9200b9,left
left/3d9200b9_nohash_1.wav,3d9200b9,left
left/3d9bbe2d_nohash_0.wav,3d9bbe2d,left
left/3dfd6c23_nohash_0.wav,3dfd6c23,left
left/3e31dffe_nohash_0.wav,3e31dffe,left
left/3e31dffe_nohash_1.wav,3e31dffe,left
left/3e31dffe_nohash_2.wav,3e31dffe,left
left/3e31dffe_nohash_3.wav,3e31dffe,left
left/3e31dffe_nohash_4.wav,3e31dffe,left
left/3e3b65eb_nohash_0.wav,3e3b65eb,left
left/3e3fa7fd_nohash_0.wav,3e3fa7fd,left
left/3e3fa7fd_nohash_1.wav,3e3fa7fd,left
left/3e3fa7fd_nohash_2.wav,3e3fa7fd,left
left/3e6e5b0f_nohash_0.wav,3e6e5b0f,left
left/3ec05c3d_nohash_0.wav,3ec05c3d,left
left/3ec05c3d_nohash_1.wav,3ec05c3d,left
left/3ed3e49a_nohash_0.wav,3ed3e49a,left
left/3ed3e49a_nohash_1.wav,3ed3e49a,left
left/3ee0fc39_nohash_0.wav,3ee0fc39,left
left/3ee0fc39_nohash_1.wav,3ee0fc39,left
left/3efa7ec4_nohash_0.wav,3efa7ec4,left
left/3f45a0cf_nohash_0.wav,3f45a0cf,left
left/3f45a0cf_nohash_1.wav,3f45a0cf,left
left/3f45a0cf_nohash_2.wav,3f45a0cf,left
left/3f6ba067_nohash_0.wav,3f6ba067,left
left/3fb8c268_nohash_0.wav,3fb8c268,left
left/40115b19_nohash_0.wav,40115b19,left
left/40738a2d_nohash_0.wav,40738a2d,left
left/40738a2d_nohash_1.wav,40738a2d,left
left/40738a2d_nohash_2.wav,40738a2d,left
left/408de0a4_nohash_0.wav,408de0a4,left
left/408de0a4_nohash_1.wav,408de0a4,left
left/40b60ae9_nohash_0.wav,40b60ae9,left
left/40b60ae9_nohash_1.wav,40b60ae9,left
left/413997c1_nohash_0.wav,413997c1,left
left/413bcfe1_nohash_0.wav,413bcfe1,left
left/413bcfe1_nohash_1.wav,413bcfe1,left
left/41474817_nohash_0.wav,41474817,left
left/41474817_nohash_1.wav,41474817,left
left/421ed23f_nohash_0.wav,421ed23f,left
left/421ed23f_nohash_1.wav,421ed23f,left
left/422f8cf1_nohash_0.wav,422f8cf1,left
left/422f8cf1_nohash_1.wav,422f8cf1,left
left/422f8cf1_nohash_2.wav,422f8cf1,left
left/42398aab_nohash_0.wav,42398aab,left
left/4254621e_nohash_0.wav,4254621e,left
left/42a99aec_nohash_0.wav,42a99aec,left
left/42a99aec_nohash_1.wav,42a99aec,left
left/42a99aec_nohash_2.wav,42a99aec,left
left/42a99aec_nohash_3.wav,42a99aec,left
left/42a99aec_nohash_4.wav,42a99aec,left
left/42ccb57a_nohash_0.wav,42ccb57a,left
left/42ccb57a_nohash_1.wav,42ccb57a,left
left/42ccb57a_nohash_2.wav,42ccb57a,left
left/42f81601_nohash_0.wav,42f81601,left
left/42f81601_nohash_1.wav,42f81601,left
left/42f81601_nohash_2.wav,42f81601,left
left/42f81601_nohash_3.wav,42f81601,left
left/42f81601_nohash_4.wav,42f81601,left
left/435695e3_nohash_0.wav,435695e3,left
left/435695e3_nohash_1.wav,435695e3,left
left/435695e3_nohash_2.wav,435695e3,left
left/435695e3_nohash_3.wav,435695e3,left
left/435695e3_nohash_4.wav,435695e3,left
left/435f9f9e_nohash_0.wav,435f9f9e,left
left/437455be_nohash_0.wav,437455be,left
left/43b85b64_nohash_0.wav,43b85b64,left
left/43f57297_nohash_0.wav,43f57297,left
left/4407ba92_nohash_0.wav,4407ba92,left
left/45adf84a_nohash_0.wav,45adf84a,left
left/45adf84a_nohash_1.wav,45adf84a,left
left/45adf84a_nohash_2.wav,45adf84a,left
left/460209ac_nohash_0.wav,460209ac,left
left/460209ac_nohash_1.wav,460209ac,left
left/460209ac_nohash_2.wav,460209ac,left
left/460209ac_nohash_3.wav,460209ac,left
left/460209ac_nohash_4.wav,460209ac,left
left/460f2bad_nohash_0.wav,460f2bad,left
left/460f2bad_nohash_1.wav,460f2bad,left
left/460f2bad_nohash_2.wav,460f2bad,left
left/460f2bad_nohash_3.wav,460f2bad,left
left/46114b4e_nohash_0.wav,46114b4e,left
left/462dca36_nohash_0.wav,462dca36,left
left/462e1919_nohash_0.wav,462e1919,left
left/4634529e_nohash_0.wav,4634529e,left
left/4634529e_nohash_1.wav,4634529e,left
left/4649256f_nohash_0.wav,4649256f,left
left/46a153d8_nohash_0.wav,46a153d8,left
left/46a153d8_nohash_1.wav,46a153d8,left
left/46a153d8_nohash_2.wav,46a153d8,left
left/472b8045_nohash_0.wav,472b8045,left
left/472b8045_nohash_1.wav,472b8045,left
left/472b8045_nohash_2.wav,472b8045,left
left/472b8045_nohash_3.wav,472b8045,left
left/472b8045_nohash_4.wav,472b8045,left
left/47565088_nohash_0.wav,47565088,left
left/477f5b36_nohash_0.wav,477f5b36,left
left/479e64cc_nohash_0.wav,479e64cc,left
left/483e2a6f_nohash_0.wav,483e2a6f,left
left/48a9f771_nohash_0.wav,48a9f771,left
left/48bdc11c_nohash_0.wav,48bdc11c,left
left/493392c6_nohash_0.wav,493392c6,left
left/4954abe8_nohash_0.wav,4954abe8,left
left/4995d875_nohash_0.wav,4995d875,left
left/4995d875_nohash_1.wav,4995d875,left
left/4995d875_nohash_2.wav,4995d875,left
left/4995d875_nohash_3.wav,4995d875,left
left/499be02e_nohash_0.wav,499be02e,left
left/499be02e_nohash_1.wav,499be02e,left
left/499be02e_nohash_2.wav,499be02e,left
left/499be02e_nohash_3.wav,499be02e,left
left/499be02e_nohash_4.wav,499be02e,left
left/4a1e736b_nohash_0.wav,4a1e736b,left
left/4a1e736b_nohash_1.wav,4a1e736b,left
left/4a1e736b_nohash_2.wav,4a1e736b,left
left/4a1e736b_nohash_3.wav,4a1e736b,left
left/4a1e736b_nohash_4.wav,4a1e736b,left
left/4a294341_nohash_0.wav,4a294341,left
left/4a294341_nohash_1.wav,4a294341,left
left/4a294341_nohash_2.wav,4a294341,left
left/4a294341_nohash_3.wav,4a294341,left
left/4a803e67_nohash_0.wav,4a803e67,left
left/4abb2400_nohash_0.wav,4abb2400,left
left/4b39347d_nohash_0.wav,4b39347d,left
left/4bc2c2c5_nohash_0.wav,4bc2c2c5,left
left/4bc2c2c5_nohash_1.wav,4bc2c2c5,left
left/4bc2c2c5_nohash_2.wav,4bc2c2c5,left
left/4beff0c5_nohash_0.wav,4beff0c5,left
left/4c3cddb8_nohash_0.wav,4c3cddb8,left
left/4c3cddb8_nohash_1.wav,4c3cddb8,left
left/4c3cddb8_nohash_2.wav,4c3cddb8,left
left/4c3cddb8_nohash_3.wav,4c3cddb8,left
left/4c432947_nohash_0.wav,4c432947,left
left/4c62312c_nohash_0.wav,4c62312c,left
left/4c6944d6_nohash_0.wav,4c6944d6,left
left/4c6944d6_nohash_1.wav,4c6944d6,left
left/4c6944d6_nohash_2.wav,4c6944d6,left
left/4c6944d6_nohash_3.wav,4c6944d6,left
left/4c6944d6_nohash_4.wav,4c6944d6,left
left/4c6944d6_nohash_5.wav,4c6944d6,left
left/4ca37738_nohash_0.wav,4ca37738,left
left/4ca37738_nohash_1.wav,4ca37738,left
left/4cee0c60_nohash_0.wav,4cee0c60,left
left/4cee0c60_nohash_1.wav,4cee0c60,left
left/4cee0c60_nohash_2.wav,4cee0c60,left
left/4cee0c60_nohash_3.wav,4cee0c60,left
left/4cee0c60_nohash_4.wav,4cee0c60,left
left/4d763ca4_nohash_0.wav,4d763ca4,left
left/4d9e07cf_nohash_0.wav,4d9e07cf,left
left/4d9e07cf_nohash_1.wav,4d9e07cf,left
left/4d9e07cf_nohash_2.wav,4d9e07cf,left
left/4e02d62d_nohash_0.wav,4e02d62d,left
left/4e61bf96_nohash_0.wav,4e61bf96,left
left/4e99c1b7_nohash_0.wav,4e99c1b7,left
left/4e99c1b7_nohash_1.wav,4e99c1b7,left
left/4e99c1b7_nohash_2.wav,4e99c1b7,left
left/4ec7d027_nohash_0.wav,4ec7d027,left
left/4ec7d027_nohash_1.wav,4ec7d027,left
left/4ec7d027_nohash_2.wav,4ec7d027,left
left/4f086393_nohash_0.wav,4f086393,left
left/4f086393_nohash_1.wav,4f086393,left
left/4f086393_nohash_2.wav,4f086393,left
left/4f256313_nohash_0.wav,4f256313,left
left/4f256313_nohash_1.wav,4f256313,left
left/4f2be90f_nohash_0.wav,4f2be90f,left
left/4f5c0b28_nohash_0.wav,4f5c0b28,left
left/4fce7686_nohash_0.wav,4fce7686,left
left/4fce7686_nohash_1.wav,4fce7686,left
left/5087f68b_nohash_0.wav,5087f68b,left
left/508e30ee_nohash_0.wav,508e30ee,left
left/508e30ee_nohash_1.wav,508e30ee,left
left/508e30ee_nohash_2.wav,508e30ee,left
left/508e30ee_nohash_3.wav,508e30ee,left
left/50a7d406_nohash_0.wav,50a7d406,left
left/5104f2f4_nohash_0.wav,5104f2f4,left
left/51055bda_nohash_0.wav,51055bda,left
left/51055bda_nohash_1.wav,51055bda,left
left/51055bda_nohash_2.wav,51055bda,left
left/51055bda_nohash_3.wav,51055bda,left
left/51055bda_nohash_4.wav,51055bda,left
left/513aeddf_nohash_0.wav,513aeddf,left
left/513aeddf_nohash_1.wav,513aeddf,left
left/513aeddf_nohash_2.wav,513aeddf,left
left/513aeddf_nohash_3.wav,513aeddf,left
left/5165cf0a_nohash_0.wav,5165cf0a,left
left/518588b6_nohash_0.wav,518588b6,left
left/518588b6_nohash_1.wav,518588b6,left
left/5188de0d_nohash_0.wav,5188de0d,left
left/5195f0ec_nohash_0.wav,5195f0ec,left
left/51995cea_nohash_0.wav,51995cea,left
left/51c5601d_nohash_0.wav,51c5601d,left
left/51c5601d_nohash_1.wav,51c5601d,left
left/51c5601d_nohash_2.wav,51c5601d,left
left/51c5601d_nohash_3.wav,51c5601d,left
left/51eefcc6_nohash_0.wav,51eefcc6,left
left/51f4d5b0_nohash_0.wav,51f4d5b0,left
left/51f7a034_nohash_0.wav,51f7a034,left
left/51f7a034_nohash_1.wav,51f7a034,left
left/51f7a034_nohash_2.wav,51f7a034,left
left/51f7a034_nohash_3.wav,51f7a034,left
left/520e8c0e_nohash_0.wav,520e8c0e,left
left/52162b51_nohash_0.wav,52162b51,left
left/52162b51_nohash_1.wav,52162b51,left
left/52162b51_nohash_2.wav,52162b51,left
left/5236848b_nohash_0.wav,5236848b,left
left/530306f5_nohash_0.wav,530306f5,left
left/531a5b8a_nohash_0.wav,531a5b8a,left
left/531a5b8a_nohash_1.wav,531a5b8a,left
left/53458368_nohash_0.wav,53458368,left
left/53458368_nohash_1.wav,53458368,left
left/53458368_nohash_2.wav,53458368,left
left/53eb0a88_nohash_0.wav,53eb0a88,left
left/53fd1780_nohash_0.wav,53fd1780,left
left/53fd1780_nohash_1.wav,53fd1780,left
left/540d8427_nohash_0.wav,540d8427,left
left/541e4079_nohash_0.wav,541e4079,left
left/542f38a2_nohash_0.wav,542f38a2,left
left/54412eae_nohash_0.wav,54412eae,left
left/54ad8f22_nohash_0.wav,54ad8f22,left
left/54ad8f22_nohash_1.wav,54ad8f22,left
left/54ad8f22_nohash_2.wav,54ad8f22,left
left/54ad8f22_nohash_3.wav,54ad8f22,left
left/54ad8f22_nohash_4.wav,54ad8f22,left
